Lat,Lon,Original_ID,ordercode,serialno,floor,Service_Time,Freq,Address,Depot_Raw,Node_ID,Order_Count,Nearest_Anchor,Anchor_Type,Anchor_Distance_km,Cluster_ID,Travel_Time,Total_Time
25.07989,121.37542,75655 岱立營造-林口,RT202500001740,1400,1,8.0,1x,新北市林口區四維路&吉祥路口-林口健身工廠停車場旁,5A-平鎮倉,N_1973,1,國1-林口,N1,2.2480772973563385,1,2.925519653467668,10.925519653467667
25.0799,121.37558,69423 鴻軒營造-天玥,RT20250000010438,1400,1,8.0,1x,新北市林口區吉祥路工地,5A-平鎮倉,N_1974,1,國1-林口,N1,2.26094043634652,1,2.9004892752963745,10.900489275296374
25.07991,121.58998,68406 利晉-內湖 | 68406 利晉-海川建設內湖區文德段,"RT20240000014281,RT20250000010304,RT20250000013486,RT202500005076,RT202500008712",1375,"1,4,7",60.0,1x,臺北市內湖區成功路3段140號,5A-平鎮倉,N_1975,5,國1-內湖,N1,1.6745779546867967,3,7.556649880947009,67.556649880947
25.08002,121.29133,71861 宏濱-松綠翫,RT20250000010835,1415,1,16.0,1x,桃園市蘆竹區山鼻一路&埤腳街交叉口工地(公園旁)-1F,5A-平鎮倉,N_1976,2,台61-林口,TH61,4.521823527217626,10,4.890041806537562,20.89004180653756
25.08006,121.37736,76830 鴻軒營造-天蒔案,RT202500007040,1400,1,16.0,1x,新北市林口區文化二路二段及吉祥路交叉口工地,5A-平鎮倉,N_1977,2,國1-林口,N1,2.4120348220840024,1,2.620655785618609,18.62065578561861
25.0802,121.56411,75280 正裕科技-內湖,RT202500008271,1375,1,8.0,1x,臺北市內湖區堤頂大道二段405號,5A-平鎮倉,N_1978,1,國1-內湖,N1,3.4046610087884916,8,8.438732553541417,16.438732553541417
25.08037,121.28111,77157 陳宗壽-機捷路二段,RT202500008651,1415,1,8.0,1x,桃園市蘆竹區機捷路二段1005號旁,5A-平鎮倉,N_1979,1,台61-林口,TH61,4.747324792027941,10,6.018955676347721,14.018955676347721
25.08104,121.37666,77563 愛叡科技-銜接#74464 恆奕國際,RT20250000010473,1400,1,8.0,1x,新北市林口區信義路&吉祥路交叉口-洗車場,5A-平鎮倉,N_1980,1,國1-林口,N1,2.4352410086536693,1,2.66091994616908,10.66091994616908
25.08108,121.28464,73869 兆德營造-未央琚,RT202400009067,1415,1,8.0,1x,桃園市蘆竹區南山路三段155號旁-未央琚,5A-平鎮倉,N_1981,1,台61-林口,TH61,4.550626374907281,10,5.699981159395763,13.699981159395763
25.08162,121.37531,75000 廣宏泰營-林口,RT20240000013901,1400,1,8.0,1x,新北市林口區信義路289號(接待中心旁邊工地),5A-平鎮倉,N_1982,1,國1-林口,N1,2.38531135347307,1,2.8389549510213103,10.83895495102131
25.08177,121.29483,78171 徵昌營造-後坑段1012地號,RT20250000013116,1415,1,8.0,1x,桃園市蘆竹區山外路-後坑段1012地號-附地標,5A-平鎮倉,N_1983,1,台61-林口,TH61,4.300670326100451,10,4.866307441393328,12.866307441393328
25.08189,121.16902,77119 永信-沅珅科技,RT202500008520,1440,1,8.0,1x,桃園市大園區潮音北路646號旁,5A-平鎮倉,N_1984,1,國1-中壢,N1,12.994066916347297,9,9.26453326150742,17.26453326150742
25.08207,121.60071,71641 艾米空間-大湖,RT202500007164,1375,1,8.0,1x,臺北市內湖區大湖街160巷22弄7號,5A-平鎮倉,N_1985,1,國1-內湖,N1,2.2142481933613696,3,5.780605272871506,13.780605272871506
25.08217,121.28939,78065 硯森營造-陳軍宏-蘆竹五戶,RT20250000012742,1415,1,8.0,1x,桃園市蘆竹區山鼻路58號附近,5A-平鎮倉,N_1986,1,台61-林口,TH61,4.315558092413939,10,5.3660732465580345,13.366073246558035
25.08221,121.38798,73797 證源建設-林口,RT202500007870,1400,1,8.0,1x,新北市林口區林口路158號,5A-平鎮倉,N_1987,1,國1-林口,N1,3.48658616898631,1,0.9869838459258443,8.986983845925844
25.08237,121.59973,57620 地球營造(股),RT202500009513,1375,1,8.0,1x,臺北市內湖區大湖街160巷22弄20號,5A-平鎮倉,N_1988,1,國1-內湖,N1,2.1910033600250087,3,5.946623862033588,13.946623862033588
25.08241,121.60133,62825 百神建設-陳宅,RT20250000010335,1375,1,8.0,1x,臺北市內湖區大湖街160巷22號,5A-平鎮倉,N_1989,1,國1-內湖,N1,2.281881084658587,3,5.681321176192241,13.681321176192242
25.08251,121.47322,78096 璞承營造-蘆洲區,RT20250000012875,1210,1,16.0,1x,新北市蘆洲區中央路9號對面工地,5D-五股倉,N_1990,2,國1-三重,N1,2.4696951354584025,8,6.987584478974965,22.987584478974966
25.08253,121.60587,78085 川億營造-大湖公園,RT20250000012815,1375,1,8.0,1x,臺北市內湖區成功路五段31號-大湖公園附近,5A-平鎮倉,N_1991,1,國1-內湖,N1,2.589765837028376,3,4.929311466894245,12.929311466894244
25.08257,121.30502,76351 祿元設計#原61392祿豐室內,RT202500004775,1415,1,8.0,1x,桃園市蘆竹區山林路２段470號,5A-平鎮倉,N_1992,1,國1-南崁,N1,4.172497045644919,10,4.5631105966604615,12.563110596660461
25.08264,121.60154,65451 陳秀靖-內湖康寧段,RT202400005324,1375,1,8.0,1x,臺北市內湖區大湖街160巷27號,5A-平鎮倉,N_1993,1,國1-內湖,N1,2.31581160278688,3,5.649321658479238,13.649321658479238
25.08281,121.26625,78016 弘億營造-蔡尚軒住宅新建,RT20250000012525,1415,1,8.0,1x,桃園市蘆竹區山?路402巷77號-大園航空程,5A-平鎮倉,N_1994,1,台61-林口,TH61,5.322977889358922,10,8.205274181708754,16.205274181708752
25.08298,121.26584,77417 聖佳營造-近坑口捷運站,RT202500009817,1415,1,8.0,1x,桃園市蘆竹區圳岸街-近坑口捷運站-附地標,5A-平鎮倉,N_1995,1,台61-林口,TH61,5.33649628820306,10,8.27770604855065,16.277706048550648
25.08335,121.3729,69324 森碁營造-力行段437,RT202500004568,1400,1,16.0,1x,新北市林口區文化北路二段166巷底,5A-平鎮倉,N_1996,2,國1-林口,N1,2.3876576505704454,1,3.154672325207947,19.154672325207947
25.08345,121.59966,73284 嘉泰營造-內湖,RT20250000012446,1375,1,8.0,1x,臺北市內湖區大湖街158巷11號,5A-平鎮倉,N_1997,1,國1-內湖,N1,2.2947416400025267,3,5.972970275677831,13.972970275677831
25.08364,121.26254,61591 大陸工程,RT20240000014500,1440,1,16.0,2x,桃園市大園區坑?路218巷口(橋頭邊)-捷運工地-(37號),5A-平鎮倉,N_1998,2,台61-林口,TH61,5.518329248350647,10,8.797639866521148,24.79763986652115
25.08395,121.44839,69318 安倉營造-五股,RT202500009241,1240,1,64.0,1x,新北市五股區疏洪北路9-1號,5D-五股倉,N_1999,8,國1-五股,N1,2.084054486476658,8,11.05046324769809,75.05046324769809
25.08408,121.3831,73224 宜坤營造-林口,RT20250000013063,1400,1,8.0,1x,新北市林口區中北三街-一品公園旁工地,5A-平鎮倉,N_2000,1,國1-林口,N1,3.182690648791818,1,1.4790432729709413,9.47904327297094
25.08411,121.38173,75635 上亞營造-力通麗林段,RT202500001606,1400,1,8.0,1x,新北市林口區中華一路3號旁工地,5A-平鎮倉,N_2001,1,國1-林口,N1,3.0732833376812487,1,1.694846619027146,9.694846619027146
25.08415,121.58487,76419 威毅-內湖,RT202500005175,1375,1,8.0,1x,臺北市內湖區內湖路二段179巷224弄3號,5A-平鎮倉,N_2002,1,國1-內湖,N1,2.237764520382764,3,8.436110644643707,16.436110644643705
25.08419,121.23943,56741 台灣中油股份有限公司桃園營業處,RT202500007569,1440,1,8.0,1x,桃園市大園區航站南路19號-中油桃機第四加油站,5A-平鎮倉,N_2003,1,台61-林口,TH61,7.452124523718485,12,5.45398968605372,13.45398968605372
25.08451,121.58533,68385 品宣建設-內湖,RT20250000013734,1375,1,8.0,1x,臺北市內湖區內湖路２段179巷47號,5A-平鎮倉,N_2004,1,國1-內湖,N1,2.2621856698166063,3,8.364977623015509,16.36497762301551
25.08491,121.46216,68342 新金世建設-,RT202500006927,1210,1,8.0,1x,新北市蘆洲區長興路85號對面,5D-五股倉,N_2005,1,國1-五股,N1,3.2882084021093982,8,8.753234007352976,16.753234007352976
25.08494,121.58458,73835 信昶營造-內湖,RT202400008867,1375,1,8.0,1x,臺北市內湖區內湖路二段179巷,5A-平鎮倉,N_2006,1,國1-內湖,N1,2.331011739541897,3,8.496014601082395,16.496014601082393
25.08505,121.26655,58318 大陸工程,RT20240000014516,1440,1,16.0,2x,桃園市大園區?林18-19-捷運工地(36號),5A-平鎮倉,N_2007,2,台61-林口,TH61,5.1085632153284095,10,8.37928216454716,24.37928216454716
25.08512,121.37031,75596 協聖營造-林口,RT202500005728,1400,1,8.0,1x,新北市林口區湖南里-林口工一工業區,5A-平鎮倉,N_2008,1,國1-林口,N1,2.4311170434613265,1,3.5409848052452193,11.54098480524522
25.08513,121.26555,63678 大陸工程,RT20240000014525,1440,1,16.0,2x,桃園市大園區坑果路460號捷運工地(38號),5A-平鎮倉,N_2009,2,台61-林口,TH61,5.173313828427502,10,8.521778947727904,24.521778947727903
25.08528,121.37028,75596 協聖營造-林口,RT202500001487,1400,1,8.0,1x,"新北市林口區湖南里-林口工一工業區-25°05'07.0""N 121°22'12.7""E",5A-平鎮倉,N_2010,1,國1-林口,N1,2.4461696063819147,1,3.543729689819023,11.543729689819024
25.08534,121.28695,76024 豪業工程-蘆竹,RT202500003155,1415,1,8.0,1x,桃園市蘆竹區山林路一段27號旁,5A-平鎮倉,N_2011,1,台61-林口,TH61,4.027217217893858,10,6.03049264235211,14.03049264235211
25.08536,121.25559,76720 德昌-航空城D2-三民路,RT202500006634,1440,1,16.0,1x,桃園市大園區三民路二段153巷27號,5A-平鎮倉,N_2012,2,台61-林口,TH61,5.935870377602913,12,6.787110552110469,22.78711055211047
25.08549,121.24128,77940 恆揚營造-航空警察局,RT20250000012102,1440,1,8.0,1x,桃園市大園區航勤北路23號-航空警察局(總局)附近,5A-平鎮倉,N_2013,1,台61-林口,TH61,7.201363571192587,12,5.742808169234809,13.74280816923481
25.08572,121.60283,76311 永碁營造-大湖山莊街,RT202500004395,1375,1,8.0,1x,臺北市內湖區大湖山莊街23巷32號,5A-平鎮倉,N_2014,1,國1-內湖,N1,2.6827793017764496,3,5.500848010481589,13.50084801048159
25.08576,121.17919,76820 垽赫建設-大園區,RT202500007023,1440,1,8.0,1x,桃園市大園區民生路335號附近,5A-平鎮倉,N_2015,1,國1-中壢,N1,12.803022211069075,10,21.894644261636596,29.894644261636596
25.08603,121.43969,73863 上裕開發-美食家,RT20250000011858,1240,1,8.0,1x,新北市五股區成泰路二段224號,5D-五股倉,N_2016,1,國1-五股,N1,1.930841729661165,1,8.025965233314627,16.02596523331463
25.08624,121.4396,73863 上裕開發-美食家,RT20250000011859,1240,1,8.0,1x,新北市五股區成泰路二段224號,5D-五股倉,N_2017,1,國1-五股,N1,1.9526020064520428,1,8.010366935035137,16.010366935035137
25.08631,121.26229,78156 永融營造-坑?段9-12地號-K棟,RT20250000013028,1440,1,8.0,1x,桃園市大園區大園重劃區-坑?段9-12地號-附工務所地標電聯定位,5A-平鎮倉,N_2018,1,台61-林口,TH61,5.321738927475436,10,9.078506703556247,17.078506703556247
25.08634,121.26936,77921 長?工程行-誠聖段51地號,RT20250000011907,1415,1,8.0,1x,桃園市蘆竹區圳岸街25號-誠聖段51地號-附地標,5A-平鎮倉,N_2019,1,台61-林口,TH61,4.801667041892648,10,8.141975194527154,16.141975194527156
25.08636,121.82706,74403 逢昌營造-瑞芳瑞三?業,RT20240000011253,1080,1,16.0,1x,新北市瑞芳區柴寮路36-2號,5D-五股倉,N_2020,2,國1-基隆,N1,10.910685529381876,3,31.934864708823344,47.93486470882334
25.08641,121.26971,77715 弘棋-誠聖段59、214、215,RT20250000011232,1415,1,8.0,1x,桃園市蘆竹區山?路218號-航空城-誠聖段59、214、215地號,5A-平鎮倉,N_2021,1,台61-林口,TH61,4.7717661916945415,10,8.104543802632229,16.10454380263223
25.08676,121.27005,77179 弘棋-誠聖段,RT202500009083,1415,1,8.0,1x,桃園市蘆竹區山?路218號-航空城,5A-平鎮倉,N_2022,1,台61-林口,TH61,4.71797022480027,10,8.098778628001128,16.098778628001128
25.08685,121.38166,77042 政鼎營造-文化二路,RT202500007910,1400,1,8.0,1x,新北市林口區文化二路二段371號,5A-平鎮倉,N_2023,1,國1-林口,N1,3.285620114937932,1,1.637747821073713,9.637747821073713
25.0869,121.37551,76773 上亞營造-力通二期,RT202500009427,1400,1,8.0,1x,新北市林口區文林二街85號旁,5A-平鎮倉,N_2024,1,國1-林口,N1,2.875191688059993,1,2.661609061223003,10.661609061223004
25.08699,121.60509,77021 大林營造-大湖山莊,RT20250000010585,1375,1,8.0,1x,臺北市內湖區大湖山莊街78號,5A-平鎮倉,N_2025,1,國1-內湖,N1,2.9345187415321043,3,5.174280434486849,13.17428043448685
25.08708,121.26967,76316 聖佳營造-誠聖段45地號,RT202500004403,1415,1,8.0,1x,"桃園市蘆竹區圳岸街25°05'14.9""N 121°16'09.1""E",5A-平鎮倉,N_2026,1,台61-林口,TH61,4.7157488785238,10,8.181493090435804,16.181493090435804
25.08715,121.26969,78240 詮華有限-誠聖段37.40.41地號,RT20250000013392,1415,1,8.0,1x,桃園市蘆竹區圳岸街25號,5A-平鎮倉,N_2027,1,台61-林口,TH61,4.7082669952544975,10,8.18651540575031,16.18651540575031
25.0872,121.36844,78004 達宇開發,RT20250000012494,1400,1,8.0,1x,新北市林口區頭湖二路  湖內公園對面,5A-平鎮倉,N_2028,1,國1-林口,N1,2.57753259418153,1,3.838898355682798,11.838898355682797
25.0872,121.57354,75861 田禾營造-內湖,RT20250000012304,1375,1,8.0,1x,臺北市內湖區環山路二段50巷10弄6號,5A-平鎮倉,N_2029,1,國1-內湖,N1,3.125935170908933,3,10.363904961817862,18.363904961817862
25.0872,121.70477,78112 龍誠營造有限公司,RT20250000012898,1085,1,8.0,1x,基隆市七堵區六堵工業區工東街10號,5D-五股倉,N_2030,1,國1-五堵,N1,1.9558118261744377,3,11.618295551632482,19.61829555163248
25.08752,121.24437,74283 寶盛國際-嘟嘟房,RT202500006517,1440,1,8.0,1x,桃園市大園區航勤北路21號對面,5A-平鎮倉,N_2031,1,台61-林口,TH61,6.791006216850215,12,6.223933758880138,14.223933758880138
25.08801,121.2272,72435 義力營造-R3機場-8 | 72713 義力營造-R3機場-9,"RT202400002920,RT202400004029",1440,1,24.0,1x,桃園市大園區國際路三段265號-附座標R3(10-1),5A-平鎮倉,N_2032,3,台61-林口,TH61,8.435481570254955,12,5.979583038195467,29.979583038195468
25.08829,121.55409,77282 凱至-劍南路,RT202500009164,1375,1,8.0,1x,臺北市中山區(內湖區)劍南路上-附地標,5A-平鎮倉,N_2033,1,國1-圓山,N1,2.889737223608225,8,6.608678242024463,14.608678242024464
25.08845,121.50374,75366 佑霖營造-士林,RT2025000352,1290,1,8.0,1x,臺北市士林區延平北路六段261巷9弄,5A-平鎮倉,N_2034,1,國1-台北,N1,1.6088587515696826,8,1.8108680149691205,9.81086801496912
25.08858,121.52021,77460 寶固營造-同#70534,RT20250000010014,1290,1,8.0,1x,臺北市士林區大南路258號(工地),5A-平鎮倉,N_2035,1,國1-台北,N1,1.3864593177231377,8,1.0025105383926072,9.002510538392608
25.08874,121.19775,68207 巨群營造-大園,RT20250000013234,1440,1,8.0,1x,桃園市大園區古亭路92巷旁,5A-平鎮倉,N_2036,1,台61-林口,TH61,11.450832360667427,12,8.277092288783416,16.277092288783415
25.08874,121.38289,76657 竣浩營造-林口,RT20250000013294,1400,1,8.0,1x,新北市林口區文化二路２段490號旁工地,5A-平鎮倉,N_2037,1,國1-林口,N1,3.532873933982051,1,1.4623647922613598,9.46236479226136
25.08876,121.38288,76657 竣浩營造-林口,RT20250000010979,1400,1,8.0,1x,新北市林口區文化二路２段490號旁工地-追加,5A-平鎮倉,N_2038,1,國1-林口,N1,3.533794277609793,1,1.4646652404233538,9.464665240423354
25.0888,121.48517,73249 興澤營造-三重,RT202400006541,1200,1,8.0,1x,新北市三重區集賢路168號旁,5D-五股倉,N_2039,1,國1-三重,N1,1.7695717512906988,8,4.882014038423887,12.882014038423886
25.08886,121.48529,73249 興澤營造-三重,RT202500006843,1200,1,8.0,1x,新北市三重區集賢路168號旁,5D-五股倉,N_2040,1,國1-三重,N1,1.76730142897137,8,4.8615459361443385,12.861545936144338
25.08932,121.46434,72666 李秀玲-光榮路,RT20250000012602,1210,1,8.0,1x,新北市蘆洲區光榮路112號旁,5D-五股倉,N_2041,1,國1-三重,N1,3.661570150247195,8,8.345213397530722,16.34521339753072
25.08957,121.38532,77694 甫仁營造有限公司,RT20250000011119,1400,1,8.0,1x,新北市林口區中華路223巷1號隔壁工地,5A-平鎮倉,N_2042,1,國1-林口,N1,3.7836629249659914,1,1.1147886272860665,9.114788627286067
25.08981,121.26419,76799 大成-海山路,RT202500006972,1415,1,16.0,1x,桃園市蘆竹區海山路一段134號對面工地,5A-平鎮倉,N_2043,2,台61-林口,TH61,4.898358690847677,10,9.174273127036376,25.174273127036376
25.08984,121.25811,76076 德昌-星宇航空基地,RT202500003447,1415,1,16.0,1x,桃園市大園區(蘆竹區)星宇航空總部園區附近,5A-平鎮倉,N_2044,2,台61-林口,TH61,5.401629645181331,12,7.637870958468956,23.637870958468955
25.09055,121.50848,74783 天澤營造-士林,RT20240000013027,1290,1,8.0,1x,臺北市士林區延平北路六段116巷66號,5A-平鎮倉,N_2045,1,國1-台北,N1,1.5169493272023677,8,0.9948144616473632,8.994814461647364
25.09203,121.50512,64447 上勤-士林,"RT202300001295,RT202500008790",1290,"1,8",37.0,1x,臺北市士林區永平街與社中街口,5A-平鎮倉,N_2046,2,國1-台北,N1,1.8330415784972587,8,1.57897903057596,38.57897903057596
25.0923,121.27118,64524 偉允閥業-蘆竹,RT20250000013811,1415,1,16.0,1x,桃園市蘆竹區海山路638號,5A-平鎮倉,N_2047,2,台61-林口,TH61,4.162601230769052,10,8.5927932196578,24.5927932196578
25.09237,121.27406,78332 椿城工程股份有限公司,RT20250000013780,1415,1,16.0,1x,桃園市蘆竹區油管路二段398號-台耀化學,5A-平鎮倉,N_2048,2,台61-林口,TH61,3.9530379055226903,10,8.274925532167638,24.274925532167636
25.09249,121.37881,76317 森睦營造-512新建工程,RT202500004405,1400,1,16.0,1x,新北市林口區文化北路二段550巷19弄,5A-平鎮倉,N_2049,2,國1-林口,N1,3.595509265434991,1,2.302567383606242,18.30256738360624
25.09249,121.37951,78088 森睦營造-492新建工程,RT20250000012831,1400,1,16.0,1x,新北市林口區文化北路二段550巷19弄-492建案,5A-平鎮倉,N_2050,2,國1-林口,N1,3.637098007344126,1,2.196147657240893,18.196147657240893
25.09302,121.52697,63717 麗明-士林五號倉庫,RT20250000012764,1290,1,8.0,1x,臺北市士林區中山北路５段505巷38號對面工地,5A-平鎮倉,N_2051,1,國1-台北,N1,2.231356500181443,8,2.1317209938497492,10.131720993849749
25.09337,121.20471,73559 六采有限,RT20250000011045,1440,1,8.0,1x,桃園市大園區濱海路2段151號,5A-平鎮倉,N_2052,1,台61-林口,TH61,10.560559483900178,12,8.167272860077745,16.167272860077745
25.0935,121.27241,77772 晉暘營造-蘆竹區海山路,RT20250000011364,1415,1,8.0,1x,桃園市蘆竹區海山路638號,5A-平鎮倉,N_2053,1,台61-林口,TH61,3.9724666911260833,10,8.598483015131915,16.598483015131915
25.09362,121.26665,68408 德昌-航空城D2標,RT2025000384,1415,1,8.0,1x,桃園市蘆竹區海山路1段156號對面工地-分2處放(2+1),5A-平鎮倉,N_2054,1,台61-林口,TH61,4.409504723311037,10,9.28369499869882,17.28369499869882
25.09387,121.52688,69014 久翔-士林,RT20250000012775,1290,1,8.0,1x,臺北市士林區中正路213巷47號,5A-平鎮倉,N_2055,1,國1-台北,N1,2.296694076907467,8,2.1513824916456166,10.151382491645617
25.09393,121.22118,72434 義力營造-R3機場-7 | 72436 義力營造-R3機場-9,"RT202400002916,RT202400002922",1440,1,24.0,1x,桃園市大園區三石里-附座標R3(7-1),5A-平鎮倉,N_2056,3,台61-林口,TH61,8.802687231709319,12,7.135254164923781,31.13525416492378
25.09411,121.27809,70345 富泰營造-老拹珍,RT202500007281,1415,1,24.0,1x,桃園市蘆竹區南山北路二段1號,5A-平鎮倉,N_2057,3,台61-林口,TH61,3.5339656269123907,10,8.075146325327907,32.07514632532791
25.09434,121.27782,70345 富泰營造-老拹珍,RT202500007279,1415,1,8.0,1x,桃園市蘆竹區南山北路二段1號,5A-平鎮倉,N_2058,1,台61-林口,TH61,3.5297860377081642,10,8.13273554866277,16.132735548662772
25.09516,121.7048,74819 建銘營造-基隆七堵,RT20250000012846,1085,1,8.0,1x,基隆市七堵區俊賢路28號旁,5D-五股倉,N_2059,1,國1-八堵,N1,2.0358845641956087,3,11.834033600616701,19.8340336006167
25.09604,121.27692,57504 台灣歐德傢俱,RT202500006790,1415,1,24.0,1x,桃園市蘆竹區南山北路2段55號,5A-平鎮倉,N_2060,3,台61-林口,TH61,3.4365786433603325,10,8.449267373315827,32.44926737331583
25.09647,121.52747,70843 璞承營造-築觀,RT20240000014374,1290,1,8.0,1x,臺北市士林區中山北路五段635號旁工地,5A-平鎮倉,N_2061,1,國1-台北,N1,2.564353221262322,8,2.39610728123546,10.39610728123546
25.0965,121.52758,70843 璞承營造-築觀,RT20240000014370,1290,1,16.0,1x,臺北市士林區中山北路五段633號,5A-平鎮倉,N_2062,2,國1-台北,N1,2.574316632972746,8,2.41480686770488,18.41480686770488
25.09661,121.38085,72470 稻田-A3計畫,RT202400003099,1400,1,16.0,1x,新北市林口區菁埔路1-58號,5A-平鎮倉,N_2063,2,國1-林口,N1,4.103763867035186,1,2.389755490080952,18.38975549008095
25.09722,121.5234,73631 樹盛營造-陽明段,RT202400008055,1290,1,8.0,1x,臺北市士林區美崙街9號旁,5A-平鎮倉,N_2064,1,國1-台北,N1,2.397651388338058,8,1.8797121894521271,9.879712189452126
25.09742,121.20495,77849 台灣歐德傢俱-大園區物流中心,RT20250000011625,1440,1,32.0,1x,桃園市大園區沙園路38號-台灣歐德國際物流中心,5A-平鎮倉,N_2065,4,台61-林口,TH61,10.41543757299302,12,8.71827314284461,40.71827314284461
25.09744,121.37457,72241 厚威股份,RT202500002116,1400,1,16.0,1x,新北市林口區菁埔路39之3號,5A-平鎮倉,N_2066,2,國1-林口,N1,3.8758589059830375,1,3.3125554116420353,19.312555411642034
25.09843,121.38864,68684 三邑營造-林口,RT202500006663,1400,1,8.0,1x,新北市林口區湖子路(附座標),5A-平鎮倉,N_2067,1,國1-林口,N1,4.76656345270303,1,1.9643373824984656,9.964337382498465
25.09848,121.22294,74779 磊高營造-桃農物流園區,RT20250000012229,1440,1,16.0,1x,桃園市大園區中央路343號,5A-平鎮倉,N_2068,2,台61-林口,TH61,8.45936673055477,12,7.812458565948999,23.812458565949
25.09849,121.38232,75503 稻田-A3計畫,RT202500001151,1400,1,8.0,1x,新北市林口區中湖路-附座標,5A-平鎮倉,N_2069,1,國1-林口,N1,4.366878716760075,1,2.4504412224773073,10.450441222477307
25.0989,121.71773,72774 旺邦-七堵,RT202400004729,1085,1,8.0,1x,基隆市七堵區崇禮街1號,5D-五股倉,N_2070,1,國1-八堵,N1,0.6393865257515235,3,14.070989396512823,22.07098939651282
25.09961,121.20842,73212 富泰營造-東煒建設-1,"RT20250000012770,RT20250000012771",1440,"3,5",24.0,1x,桃園市大園區沙園路-附座標(東煒建設-1)-3F,5A-平鎮倉,N_2071,2,台61-林口,TH61,9.983302296459788,12,8.764098411114055,32.764098411114055
25.09975,121.71862,72774 旺邦-七堵,RT202400006212,1085,1,8.0,1x,基隆市七堵區崇禮街1號,5D-五股倉,N_2072,1,國1-八堵,N1,0.5056998833031664,3,14.2474856088936,22.247485608893598
25.09978,121.71867,72774 旺邦-七堵,RT2025000349,1085,1,8.0,1x,基隆市七堵區崇禮街1號,5D-五股倉,N_2073,1,國1-八堵,N1,0.4998949175505258,3,14.256739797906427,22.256739797906427
25.09979,121.20956,73212 富泰營造-東煒建設-1,RT20250000012830,1440,1,8.0,1x,桃園市大園區沙園路-附座標(東煒建設-1),5A-平鎮倉,N_2074,1,台61-林口,TH61,9.855587237892797,12,8.709187842151254,16.709187842151252
25.10094,121.25881,77693 徵昌營造-倉庫,RT20250000011111,1415,1,8.0,1x,桃園市蘆竹區海山路二段93巷90弄50號,5A-平鎮倉,N_2075,1,台61-林口,TH61,4.654411069695607,12,9.26565478706312,17.26565478706312
25.10132,121.26974,78368 明擇電機-皇銘五金,RT20250000013967,1415,1,8.0,1x,桃園市蘆竹區油管路2段707號對面工地,5A-平鎮倉,N_2076,1,台61-林口,TH61,3.600608001157887,10,9.876713322618228,17.87671332261823
25.10135,121.52176,72778 禾碩建設-芝山綻之,RT20250000010749,1290,1,8.0,1x,臺北市士林區文林路689號-追加,5A-平鎮倉,N_2077,1,國1-台北,N1,2.750311445727694,8,2.2006930013014356,10.200693001301435
25.10137,121.20854,74818 富泰營造-東煒建設-2,RT20250000012845,1440,1,8.0,1x,桃園市大園區沙園路-附座標(東煒建設-2),5A-平鎮倉,N_2078,1,台61-林口,TH61,9.926730992955768,12,9.019464297059569,17.01946429705957
25.10138,121.5219,72778 禾碩建設-芝山綻之,RT202400004740,1290,1,8.0,1x,臺北市士林區文林路689號,5A-平鎮倉,N_2079,1,國1-台北,N1,2.7585489887983625,8,2.2178073138820196,10.21780731388202
25.1018,121.29966,71142 辰昌營造-#67791正曜轉來公司,RT202500007659,1415,1,40.0,1x,桃園市蘆竹區泉州路250號(大古路&泉州路交叉口),5A-平鎮倉,N_2080,5,台61-林口,TH61,2.1172434578006234,10,7.850090452497261,47.85009045249726
25.10247,121.26007,75605 林富國-蘆竹區,RT202500001535,1415,1,8.0,1x,桃園市蘆竹區海山路二段93號旁,5A-平鎮倉,N_2081,1,台61-林口,TH61,4.452289838476775,10,11.097137661117406,19.097137661117408
25.10328,121.45208,74038 德山-成泰路,RT20250000012605,1240,1,8.0,1x,新北市五股區成泰路三段601巷24號,5D-五股倉,N_2082,1,國1-五股,N1,4.164081523553833,10,25.429822444710126,33.429822444710126
25.10329,121.44927,74884 新北市集福宮福德爺,RT20250000012606,1240,1,8.0,1x,新北市五股區天乙路14號,5D-五股倉,N_2083,1,國1-五股,N1,4.052398544196134,10,24.986667455106744,32.98666745510674
25.10599,121.52606,67628 加豐-青和二期,RT20250000013558,1290,1,8.0,1x,臺北市士林區忠誠路1段16巷31號,5A-平鎮倉,N_2084,1,國1-台北,N1,3.4044525161176846,8,3.2447121997345056,11.244712199734506
25.10631,121.52462,77533 英鼎工程-德行西路,RT20250000010319,1290,1,8.0,1x,臺北市士林區德行西路5號,5A-平鎮倉,N_2085,1,國1-台北,N1,3.3763683979241415,8,3.1526713544408613,11.152671354440862
25.10679,121.81191,76249 張朝添-同#75122,RT20250000011224,1080,1,8.0,1x,新北市瑞芳區三爪子坑路149巷29號,5D-五股倉,N_2086,1,國1-基隆,N1,8.628879114643544,3,29.73177424161289,37.73177424161289
25.10682,121.25737,77268 天澤營造-一路發,RT202500009098,1415,1,8.0,1x,桃園市蘆竹區海山路二段295號,5A-平鎮倉,N_2087,1,台61-林口,TH61,4.538397994811435,12,10.026613002293768,18.026613002293768
25.10712,121.5446,75666 晶展營造-士林,RT202500001690,1290,1,8.0,1x,臺北市士林區仰德大道二段67巷,5A-平鎮倉,N_2088,1,國1-圓山,N1,4.029505795777595,8,5.745131269018955,13.745131269018955
25.10722,121.51329,77059 家居建設-銜接#73019 金藏營造,RT202500007990,1280,1,16.0,1x,臺北市北投區承德路六段&文林北路,5D-五股倉,N_2089,2,國1-台北,N1,3.2526183990904958,8,2.817602349903212,18.81760234990321
