Lat,Lon,Original_ID,order_id,floor,Service_Time,weekly_1,weekly_2,Address,Depot_Raw,Freq,Node_ID,Order_Count,Nearest_Anchor,Anchor_Type,Anchor_Distance_km
24.82988,121.00797,77198 樺源營造-縣政12街,RT202500008813,1.0,8.0,1,0,新竹縣竹北市縣政十二街46巷5號旁工地,5A-平鎮倉,1x,N_0331,1,國1-竹北,N1,0.2257233512515713
24.83014,121.20242,69371 古炯龍,RT202500004116,1.0,8.0,1,0,桃園市龍潭區高原路285巷105號-檳榔攤(十字弓),5A-平鎮倉,1x,N_0332,1,國3-龍潭,N3,1.38049375080009
24.8302,121.00123,75942 大竣工程-竹北,RT202500002876,1.0,8.0,1,0,新竹縣竹北市中華路145號旁,5A-平鎮倉,1x,N_0333,1,國1-竹北,N1,0.9737231027862425
24.83022,121.02346,77284 均豐工程-緯創A5廠,RT20250000013946,1.0,16.0,1,0,新竹縣竹北市十興路291號,5A-平鎮倉,1x,N_0334,2,國1-竹北,N1,1.4942595557661085
24.8306,120.99876,71513 原美建設股份有限公司,RT20250000012809,1.0,8.0,1,0,新竹縣竹北市光明十一路86巷,5A-平鎮倉,1x,N_0335,1,國1-竹北,N1,1.249416315565094
24.8307,121.02546,77374 巨漢系統-緯創-A5-聯發廠,RT202500009639,1.0,16.0,1,0,新竹縣竹北市十興路291號-緯創-A5-聯發廠,5A-平鎮倉,1x,N_0336,2,國1-竹北,N1,1.7178181549850735
24.83138,121.23672,75547 永曜營造-石園二村,RT20250000013304,1.0,8.0,1,0,桃園市龍潭區八德路(石園二村)-附座標,5A-平鎮倉,1x,N_0337,1,國3-龍潭,N3,3.1164380242205625
24.83151,121.26278,72272 明尚-森巴黎15期,RT202500002356,1.0,8.0,1,0,桃園市大溪區福山一路161號對面,5A-平鎮倉,1x,N_0338,1,國3-龍潭,N3,5.9338906737920425
24.83188,121.00458,76806 原美建設-CHICCHIC美,RT202500006990,1.0,8.0,1,0,新竹縣竹北市縣政16街169號旁,5A-平鎮倉,1x,N_0339,1,國1-竹北,N1,0.6367840817736222
24.83254,121.01211,76688 築陸建設-竹北市,RT202500006379,1.0,8.0,1,0,新竹縣竹北市建國街58號,5A-平鎮倉,1x,N_0340,1,國1-竹北,N1,0.3665303366711996
24.83268,120.95608,77960 建中工程股份有限公司,RT20250000012201,1.0,8.0,1,0,新竹市北區公道五路四段與東大路三段110巷口-電聯定位,5A-平鎮倉,1x,N_0341,1,台61-新竹,TH61,3.8364092280146918
24.83311,120.95228,77670 廣京營造-公道五路,RT20250000011028,1.0,8.0,1,0,新竹市北區公道五路五段33號旁工地-附圖自行定位,5A-平鎮倉,1x,N_0342,1,台61-新竹,TH61,3.5632046012681804
24.83328,121.00998,77511 維邦營造-竹北市建國街,RT20250000010209,1.0,8.0,1,0,新竹縣竹北市建國街150號旁,5A-平鎮倉,1x,N_0343,1,國1-竹北,N1,0.36408676822979574
24.83339,120.99997,78259 勝展工程行-新崙公園,RT20250000013826,1.0,32.0,0,1,新竹縣竹北市光明六路上-新崙公園-附地標,5A-平鎮倉,2x,N_0344,4,國1-竹北,N1,1.1752011968171092
24.83344,121.03043,75010 國隆營造-新埔,RT20250000013285,1.0,8.0,1,0,新竹縣新埔鎮福祿二街63號旁,5A-平鎮倉,1x,N_0345,1,國1-竹北,N1,2.299652395144812
24.83389,121.2473,77133 全筑營造-邑金科技,RT202500008544,1.0,8.0,1,0,桃園市龍潭區永昌路24巷9弄16號對面,5A-平鎮倉,1x,N_0346,1,國3-龍潭,N3,4.195480055262053
24.83467,121.03131,73178 富羿營造-樂沐朵2,RT20250000012827,1.0,8.0,1,0,新竹縣新埔鎮福祿七街21號對面,5A-平鎮倉,1x,N_0347,1,國1-竹北,N1,2.4215432940585533
24.83504,120.94464,76768 彭建瑄,RT202500006866,1.0,5.0,1,0,新竹市北區東大路３段311-1號,5A-平鎮倉,1x,N_0348,1,台61-新竹,TH61,3.2196337858831674
24.83516,121.22883,74385 鑫建豪營-富甲三林,RT20250000010255,1.0,8.0,1,0,桃園市龍潭區富華街三林段550號旁,5A-平鎮倉,1x,N_0349,1,國3-龍潭,N3,2.1580709521477854
24.83574,121.03254,74677 晁瑭建築-新埔,RT20240000012588,1.0,8.0,1,0,新竹縣新埔鎮福祿八街&福祿十街交叉口,5A-平鎮倉,1x,N_0350,1,國1-竹北,N1,2.5817922347075304
24.83598,121.01606,78260 勝展工程行-竹仁公園,RT20250000013830,1.0,32.0,0,1,新竹縣竹北市文化街-竹仁公園-附地標,5A-平鎮倉,2x,N_0351,4,國1-竹北,N1,0.9450266472427001
24.83613,121.27669,70534 香光山寺,RT202500005742,1.0,8.0,1,0,桃園市大溪區頭寮路276巷75-1號-香光山寺,5A-平鎮倉,1x,N_0352,1,國3-大溪,N3,5.088757440967247
24.83722,121.23496,71862 美森原國際有限公司,RT20250000013325,1.0,8.0,1,0,桃園市龍潭區民族路331巷(風之彩社區),5A-平鎮倉,1x,N_0353,1,國3-龍潭,N3,2.787691577274021
24.83738,120.94048,76807 諺茂營造-同#70125,RT202500006992,1.0,8.0,1,0,新竹市北區東大路三段439巷6號對面工地,5A-平鎮倉,1x,N_0354,1,台61-新竹,TH61,3.254202733512035
24.83743,121.10242,68301 全日通-新埔,RT20250000011001,1.0,8.0,1,0,新竹縣新埔鎮新龍路98巷33弄10號  （旭源工廠）,5A-平鎮倉,1x,N_0355,1,國1-湖口,N1,7.495633080487262
24.83744,121.01396,75639 寶嚴建設-竹北,RT202500001616,1.0,8.0,1,0,新竹縣竹北市文化街176號旁,5A-平鎮倉,1x,N_0356,1,國1-竹北,N1,0.9355344457579884
24.83759,121.01303,70059 東福營造-文化街,RT202500006450,1.0,8.0,1,0,新竹縣竹北市文化街211號,5A-平鎮倉,1x,N_0357,1,國1-竹北,N1,0.9071423642404419
24.8377,121.0052,69555 築誠營造-中華路,RT20250000012778,1.0,8.0,1,0,新竹縣竹北市中華路360號,5A-平鎮倉,1x,N_0358,1,國1-竹北,N1,1.0071682729320843
24.83823,120.94092,72532 碩美營造-朋晨,RT202400003418,1.0,8.0,1,0,新竹市北區東大路三段570號旁,5A-平鎮倉,1x,N_0359,1,台61-新竹,TH61,3.3597983801561813
24.83834,121.00795,70836 合石建設-新泰路,RT20230000012009,1.0,16.0,1,0,新竹縣竹北市新泰路71巷7號對面,5A-平鎮倉,1x,N_0360,2,國1-竹北,N1,0.953296150260065
24.83863,121.22853,77615 鑫建豪營-禾浥,RT20250000010730,1.0,8.0,1,0,桃園市龍潭區三林段富華街395巷61號,5A-平鎮倉,1x,N_0361,1,國3-龍潭,N3,2.0624439225845146
24.83907,120.99616,72189 松昀建設-竹北,RT202500009372,1.0,8.0,1,0,新竹縣竹北市華興五街150號正對面,5A-平鎮倉,1x,N_0362,1,國1-竹北,N1,1.8367414544515808
24.83974,121.00813,71876 寬立堡營造-竹北新泰,RT202500006716,1.0,8.0,1,0,新竹縣竹北市新泰路102號旁工地,5A-平鎮倉,1x,N_0363,1,國1-竹北,N1,1.100885554678906
24.84014,121.29501,77999 三邑營造-復興路一段,RT20250000012465,1.0,8.0,1,0,桃園市大溪區復興路一段1097號-停車場工地,5A-平鎮倉,1x,N_0364,1,國3-大溪,N3,4.459271759345602
24.84022,121.2825,76233 時美建設-大溪,RT202500004124,1.0,8.0,1,0,"桃園市大溪區北橫公路176號旁24°50'28.1""N 121°16'57.2""E",5A-平鎮倉,1x,N_0365,1,國3-大溪,N3,4.49337323025828
24.84068,120.99583,77512 辰鴻建設-社南段,RT20250000010212,1.0,8.0,1,0,新竹縣竹北市新國街100號對面,5A-平鎮倉,1x,N_0366,1,國1-竹北,N1,1.9695895174636435
24.84081,120.92885,70709 品益建設-榮濱路,RT202500003256,5.0,20.0,1,0,新竹市北區榮濱路19巷27號,5A-平鎮倉,1x,N_0367,1,台61-新竹,TH61,3.4222914736477565
24.84093,120.9287,70709 品益建設-榮濱路,RT202500008589,10.0,20.0,1,0,新竹市北區榮濱路19巷27號,5A-平鎮倉,1x,N_0368,1,台61-新竹,TH61,3.4362611546419353
24.84101,120.92867,70709 品益建設-榮濱路,RT20250000010660,1.0,8.0,1,0,新竹市北區榮濱路19巷27號,5A-平鎮倉,1x,N_0369,1,台61-新竹,TH61,3.445274425789888
24.84105,120.93922,74587 崴浚營造-富美路,RT20250000011554,1.0,8.0,1,0,新竹市北區富美路35號,5A-平鎮倉,1x,N_0370,1,台61-新竹,TH61,3.595287943809251
24.84168,121.01968,72885 彰京-台元段,RT20250000013705,1.0,32.0,0,1,新竹縣竹北市環北路一段269巷10號旁,5A-平鎮倉,2x,N_0371,4,國1-竹北,N1,1.6838549999325598
24.84242,121.01534,71688 中麟-台元十期,RT202500001580,1.0,16.0,1,0,新竹縣竹北市中山路416號,5A-平鎮倉,1x,N_0372,2,國1-竹北,N1,1.5006444655545006
24.84252,120.99456,74787 群新建設-竹北,RT20240000013032,1.0,8.0,1,0,新竹縣竹北市中正西路375巷&新生街交叉口,5A-平鎮倉,1x,N_0373,1,國1-竹北,N1,2.2064834520113514
24.8428,121.19556,66946 易山-龍潭,RT202500005602,1.0,8.0,1,0,桃園市龍潭區中原路2段170巷附近(附圖),5A-平鎮倉,1x,N_0374,1,國3-龍潭,N3,1.6326949211649042
24.843,121.01515,71688 中麟-台元十期,RT202500001584,1.0,24.0,1,0,新竹縣竹北市中山路416號,5A-平鎮倉,1x,N_0375,3,國1-竹北,N1,1.552105899254491
24.84317,120.97544,75878 新欣建設-僑馥建築,RT202500002623,1.0,8.0,1,0,新竹縣竹北市長園一街73號旁,5A-平鎮倉,1x,N_0376,1,國1-竹北,N1,4.105263382841586
24.84319,120.97535,75878 新欣建設-僑馥建築,RT202500006957,1.0,8.0,1,0,新竹縣竹北市長園一街73號旁,5A-平鎮倉,1x,N_0377,1,國1-竹北,N1,4.115389331594256
24.8436,120.99254,77627 應昇營造有限公司,RT20250000010827,1.0,8.0,1,0,新竹縣竹北市新興一街66號對面工地,5A-平鎮倉,1x,N_0378,1,國1-竹北,N1,2.456617333570699
24.84362,121.25909,77763 同立營造-三坑里,RT20250000011348,1.0,8.0,1,0,桃園市龍潭區永福路附近,5A-平鎮倉,1x,N_0379,1,國3-大溪,N3,5.298936434087719
24.84457,121.0206,73211 長見營造-銳發科技,RT20240000010693,1.0,8.0,1,0,新竹縣竹北市環北路一段381號,5A-平鎮倉,1x,N_0380,1,國1-竹北,N1,1.9999874531856598
24.8447,121.02056,73211 長見營造-銳發科技,RT202400006348,1.0,8.0,1,0,新竹縣竹北市環北路一段381號,5A-平鎮倉,1x,N_0381,1,國1-竹北,N1,2.0090803755947575
24.84529,120.93006,73334 京明營造-輕嶼,RT202400006921,1.0,8.0,1,0,新竹市北區東大路四段236巷15號旁,5A-平鎮倉,1x,N_0382,1,台61-新竹,TH61,3.917195661656414
24.84564,121.01494,72397 築誠營造-沿河街,RT20250000010770,1.0,8.0,1,0,新竹縣竹北市沿河街24號旁巷子,5A-平鎮倉,1x,N_0383,1,國1-竹北,N1,1.8205800276832995
24.84565,120.97246,75486 世乾開發-博愛街,RT202500001044,1.0,8.0,1,0,新竹縣竹北市博愛街402號,5A-平鎮倉,1x,N_0384,1,台61-新豐,TH61,4.2811681216811035
24.8491,120.99676,73597 駿騰開發-竹北,RT202500007378,1.0,8.0,1,0,新竹縣竹北市環北路三段330巷旁,5A-平鎮倉,1x,N_0385,1,國1-竹北,N1,2.5796638811295094
24.84989,121.01249,77564 田鼎營造-泰和路,RT20250000012050,1.0,8.0,1,0,新竹縣竹北市泰和路184號對面,5A-平鎮倉,1x,N_0386,1,國1-竹北,N1,2.225023172059059
24.85016,121.22731,77633 王進忠-房子修繕,RT20250000013002,1.0,8.0,1,0,桃園市龍潭區龍吟街23巷2號,5A-平鎮倉,1x,N_0387,1,國3-龍潭,N3,2.2279270647181475
24.8504,121.24867,76871 世登營造-中科院,RT202500007201,1.0,40.0,1,0,桃園市龍潭區中正路佳安段481號-中科院229館-需要人車換證,5A-平鎮倉,1x,N_0388,5,國3-龍潭,N3,4.44489365192353
24.85101,121.19741,73940 五城營造-宏順塑膠,RT20250000011993,1.0,8.0,1,0,桃園市龍潭區楊銅路一段133巷39號旁,5A-平鎮倉,1x,N_0389,1,國3-龍潭,N3,1.856483544822363
24.85102,121.22699,74091 恩興營造-龍潭,RT20250000013228,1.0,8.0,1,0,桃園市龍潭區中正路三林段118號旁工地,5A-平鎮倉,1x,N_0390,1,國3-龍潭,N3,2.2478541457359937
24.85146,121.20843,75669 誠洲營造-?泰建設住宅新建工程,RT202500001694,1.0,8.0,1,0,桃園市龍潭區(平鎮區)金龍路112巷298號後面,5A-平鎮倉,1x,N_0391,1,國3-龍潭,N3,1.283941850902668
24.85163,121.03626,74841 實見營造-新埔,RT20250000012439,1.0,16.0,1,0,新竹縣新埔鎮義民路三段500巷160號,5A-平鎮倉,1x,N_0392,2,國1-湖口,N1,3.498956113542828
24.85337,120.98774,69983 築誠-玖瑭,RT20250000010788,1.0,8.0,1,0,新竹縣竹北市聯興三街236巷123弄20號,5A-平鎮倉,1x,N_0393,1,台61-新豐,TH61,2.9665557308936226
24.85388,121.2152,76869 鼎碩營造-龍華路,RT202500007198,1.0,8.0,1,0,桃園市龍潭區龍華路526巷98號旁,5A-平鎮倉,1x,N_0394,1,國3-龍潭,N3,1.6452521698512916
24.85448,121.21348,76943 雙晟營造-金龍路,RT202500007481,1.0,8.0,1,0,桃園市龍潭區金龍路170號旁,5A-平鎮倉,1x,N_0395,1,國3-龍潭,N3,1.653046047997608
24.85472,121.21715,72808 鼎璿-龍潭,RT202400004841,1.0,8.0,1,0,桃園市龍潭區龍華路526巷29號,5A-平鎮倉,1x,N_0396,1,國3-龍潭,N3,1.816473200711187
24.85494,121.08047,74692 李政融,RT20250000013242,1.0,8.0,1,0,新竹縣新埔鎮南蛇崎道路-附座標,5A-平鎮倉,1x,N_0397,1,國1-湖口,N1,4.379121631618158
24.85579,121.23257,76529 松信營造-棒壘球場,"RT20250000011128,RT20250000013182",1.0,32.0,0,1,桃園市龍潭區中正路三段239巷-龍潭體育園區棒壘球場-附圖,5A-平鎮倉,2x,N_0398,4,國3-龍潭,N3,3.0574989793948615
24.85739,121.22161,76961 好記營造-大昌路,RT202500007542,1.0,16.0,1,0,桃園市龍潭區大昌路二段518之1號-對面工地,5A-平鎮倉,1x,N_0399,2,國3-龍潭,N3,2.3209465629783117
24.85761,121.26392,77884 盛東工程-龍潭區永福段,RT20250000011765,1.0,8.0,1,0,桃園市龍潭區永福段2002-90地號-附地標,5A-平鎮倉,1x,N_0400,1,國3-大溪,N3,3.8153632328395184
24.85831,121.25126,74252 潤弘精密-中科院,RT20240000010671,1.0,32.0,0,1,桃園市龍潭區文化路1095號對面,5A-平鎮倉,2x,N_0401,4,國3-大溪,N3,4.928254622856228
24.85879,121.28214,76948 亞洲不動產建設有限公司,RT202500007498,1.0,8.0,1,0,桃園市大溪區內柵路一段79巷15號旁工地,5A-平鎮倉,1x,N_0402,1,國3-大溪,N3,2.5107692103619397
24.85935,121.21686,73673 信益建築-春園日安,RT202500007989,1.0,8.0,1,0,桃園市龍潭區東龍路42巷底,5A-平鎮倉,1x,N_0403,1,國3-龍潭,N3,2.27883324403086
24.85956,121.21778,75812 五城-龍華路310,RT202500002346,1.0,8.0,1,0,桃園市龍潭區龍華路310號,5A-平鎮倉,1x,N_0404,1,國3-龍潭,N3,2.336601412736321
24.86114,121.19419,70272 慶瑞營造-龍潭,RT20250000010546,1.0,8.0,1,0,桃園市龍潭區龍新路365號,5A-平鎮倉,1x,N_0405,1,國3-龍潭,N3,2.930180724749704
24.86162,121.00092,74928 富泰營造-奇鼎二期,RT20250000011962,1.0,8.0,1,0,新竹縣湖口鄉鳳工二街86號,5A-平鎮倉,1x,N_0406,1,台61-新豐,TH61,2.373092776694557
24.86194,120.96457,77330 曾偉俊-鳳崗路三段,RT202500009327,1.0,8.0,1,0,新竹縣竹北市鳳岡路三段196號對面工地-電聯定位,5A-平鎮倉,1x,N_0407,1,台61-新豐,TH61,3.4621476526138126
24.86206,121.00332,73708 建銘營造-湖口,RT20250000012847,1.0,8.0,1,0,新竹縣湖口鄉鳳工路1號隔壁,5A-平鎮倉,1x,N_0408,1,台61-新豐,TH61,2.4802129719042556
24.86212,121.25087,62206 長源汽車股份有限公司,RT202500003460,1.0,8.0,1,0,桃園市大溪區(龍潭區)石園路828號附近-電聯帶定位,5A-平鎮倉,1x,N_0409,1,國3-大溪,N3,4.77538887079359
24.86218,121.00281,75766 皓鑫工程有限公司,RT202500002143,1.0,16.0,1,0,新竹縣湖口鄉中華路1號旁,5A-平鎮倉,1x,N_0410,2,台61-新豐,TH61,2.436060583914269
24.86481,121.06309,76992 宏平工程-湖口營區,RT202500007757,1.0,16.0,1,0,新竹縣湖口鄉湖口營區忠誠門-附座標,5A-平鎮倉,1x,N_0411,2,國1-湖口,N1,2.225776140630929
24.86564,120.9966,77301 漲富工程-三民南路,RT202500009221,1.0,8.0,1,0,新竹縣湖口鄉三民南路162號,5A-平鎮倉,1x,N_0412,1,台61-新豐,TH61,1.754255181437678
24.86631,120.99504,66775 世豐建設-湖口-1686地號,RT202500005066,1.0,8.0,1,0,新竹縣湖口鄉三民一路87號,5A-平鎮倉,1x,N_0413,1,台61-新豐,TH61,1.619298268294373
24.86693,121.01632,77987 慶眾工程-辦公棟,RT20250000012372,1.0,8.0,1,0,新竹縣湖口鄉實踐路14號-湖口工業區,5A-平鎮倉,1x,N_0414,1,台61-新豐,TH61,3.261903233282467
24.86754,121.21518,75011 日鼎營造-龍潭,RT20250000013181,1.0,8.0,1,0,桃園市龍潭區宏遠路16號,5A-平鎮倉,1x,N_0415,1,國3-龍潭,N3,3.1105440302304928
24.86806,120.99681,68628 順泰營造-湖口,"RT20250000012223,RT20250000012224,RT20250000012226","1.0,3.0,6.0",56.0,1,0,新竹縣湖口鄉大同路4號對面-6F,5A-平鎮倉,1x,N_0416,5,台61-新豐,TH61,1.5257542540330717
24.86814,120.99619,68628 順泰營造-湖口,RT20250000012225,9.0,16.0,1,0,新竹縣湖口鄉大同路4號對面-9F,5A-平鎮倉,1x,N_0417,1,台61-新豐,TH61,1.48497797953376
24.86836,120.99759,78317 益昇系統科技-力成3E,RT20250000013684,1.0,16.0,1,0,新竹縣湖口鄉自強路16號,5A-平鎮倉,1x,N_0418,2,台61-新豐,TH61,1.5424515427401189
24.86853,120.99738,77725 建銘營造-湖口鄉自強路,RT20250000011264,1.0,8.0,1,0,新竹縣湖口鄉自強路16號-近新豐火車站,5A-平鎮倉,1x,N_0419,1,台61-新豐,TH61,1.5139411221384882
24.86899,121.29275,77958 王祥顏,RT20250000012198,1.0,8.0,1,0,桃園市大溪區復興路一段28巷39號工地-頭寮從三層古道進去,5A-平鎮倉,1x,N_0420,1,國3-大溪,N3,1.259654879162993
24.86905,121.21655,74443 峰裕營造-龍潭,RT20240000011472,1.0,8.0,1,0,桃園市龍潭區百福街68巷,5A-平鎮倉,1x,N_0421,1,國3-龍潭,N3,3.30549911586765
24.86907,121.00772,77016 富泰-辛耘,RT202500007792,1.0,8.0,1,0,新竹縣湖口鄉中華路14號-新竹客運正對面,5A-平鎮倉,1x,N_0422,1,台61-新豐,TH61,2.310995741948582
24.86936,120.99173,76584 富順工程-松林國小,RT20250000012442,1.0,8.0,1,0,新竹縣新豐鄉松林街99號-松林國小對面,5A-平鎮倉,1x,N_0423,1,台61-新豐,TH61,1.1965496239187219
24.86955,121.02467,72069 韋華-竹北,RT202500008110,1.0,8.0,1,0,新竹縣湖口鄉蘭州四街48-1號,5A-平鎮倉,1x,N_0424,1,國1-湖口,N1,3.0415041113563603
24.86956,121.03653,67759 港洲-湖口營區,"RT20220000014500,RT202400005873",1.0,216.0,1,1,新竹縣湖口鄉勝利路2段350號(湖口營區),5A-平鎮倉,2x,N_0425,27,國1-湖口,N1,1.8916774234787337
24.87086,121.23502,75548 永曜營造-石園三村,RT20250000013251,1.0,8.0,1,0,桃園市龍潭區武漢路85巷(石園三村)-附座標,5A-平鎮倉,1x,N_0426,1,國3-龍潭,N3,4.409844344192643
24.871,120.98929,73885 湯沛婕-金世紀,RT20250000010944,1.0,8.0,1,0,新竹縣新豐鄉康泰路52號旁,5A-平鎮倉,1x,N_0427,1,台61-新豐,TH61,1.0021037950731653
24.87124,121.19465,77904 名騰建設-梅龍三街,RT20250000011789,1.0,16.0,1,0,桃園市龍潭區梅龍三街130號旁工地,5A-平鎮倉,1x,N_0428,2,台66-平鎮,TH66,3.247124911687223
24.87132,121.02849,75537 啟洋科技-湖口,RT20250000013153,1.0,16.0,1,0,新竹縣湖口鄉光復路12號,5A-平鎮倉,1x,N_0429,2,國1-湖口,N1,2.574679634924598
24.87151,121.00055,77247 富泰營造-和淞科技,RT202500009216,1.0,8.0,1,0,新竹縣湖口鄉大同路21號,5A-平鎮倉,1x,N_0430,1,台61-新豐,TH61,1.5031490327316295
24.87191,121.03753,73606 暐順營造-光復路,"RT20240000015159,RT2025000240",1.0,16.0,1,0,新竹縣湖口鄉光復路15號-旺矽科技,5A-平鎮倉,1x,N_0431,2,國1-湖口,N1,1.649943219931462
24.8724,121.0372,73606 暐順營造-光復路,RT202400007974,1.0,16.0,1,0,新竹縣湖口鄉光復路15號,5A-平鎮倉,1x,N_0432,2,國1-湖口,N1,1.6523721130543099
24.87315,121.20251,76244 鼎運營造-,RT202500004163,1.0,8.0,1,0,桃園市龍潭區聖亭路八德段10號,5A-平鎮倉,1x,N_0433,1,台66-平鎮,TH66,2.9933442258784386
24.87357,121.20088,75636 筑睎建設-龍潭,RT202500001610,1.0,8.0,1,0,桃園市龍潭區聖亭路11巷37號,5A-平鎮倉,1x,N_0434,1,台66-平鎮,TH66,2.935355701665203
24.87366,121.20844,77115 伯皇營造-龍祥段,RT202500008428,1.0,8.0,1,0,桃園市龍潭區聖亭路300巷208號旁,5A-平鎮倉,1x,N_0435,1,台66-平鎮,TH66,3.070166896635589
24.87388,121.26535,77459 三星-國防大學,RT20250000012052,1.0,8.0,1,0,桃園市大溪區石園路75號-國防大學,5A-平鎮倉,1x,N_0436,1,國3-大溪,N3,2.81921841738183
24.87396,121.0103,76466 豐達營造-士電重電廠,RT202500005320,1.0,8.0,1,0,新竹縣湖口鄉中華路23號,5A-平鎮倉,1x,N_0437,1,台61-新豐,TH61,2.350925495119486
24.87414,121.26393,77459 三星-國防大學,RT20250000012736,1.0,8.0,1,0,桃園市大溪區石園路75號-國防大學,5A-平鎮倉,1x,N_0438,1,國3-大溪,N3,2.9659742117055745
24.87427,121.26224,77825 晴邑建設-大溪瑞源段,RT20250000011536,1.0,8.0,1,0,桃園市大溪區石園路276巷7號旁-自行定位,5A-平鎮倉,1x,N_0439,1,國3-大溪,N3,3.1463174681682125
24.8744,121.02154,69707 富邦公寓-大三鴻貨櫃場,RT20250000012601,1.0,8.0,1,0,新竹縣湖口鄉大三鴻貨櫃場,5A-平鎮倉,1x,N_0440,1,國1-湖口,N1,3.2196345512490243
24.87444,121.28656,75922 三易建設-大溪,RT202500002789,1.0,8.0,1,0,桃園市大溪區康莊路405巷,5A-平鎮倉,1x,N_0441,1,國3-大溪,N3,0.7257329062409162
24.87452,121.03035,74899 富泰營造-富士電子,RT20240000013411,1.0,16.0,1,0,新竹縣湖口鄉光復北路22號,5A-平鎮倉,1x,N_0442,2,國1-湖口,N1,2.2643806837409515
24.87464,121.26473,77459 三星-國防大學,RT20250000010007,1.0,8.0,1,0,桃園市大溪區石園路75號-國防大學,5A-平鎮倉,1x,N_0443,1,國3-大溪,N3,2.867374077880972
24.87485,121.03086,74899 富泰營造-富士電子,RT202500002098,1.0,8.0,1,0,新竹縣湖口鄉光復北路22號,5A-平鎮倉,1x,N_0444,1,國1-湖口,N1,2.2001031644213365
24.87485,121.19016,76014 首善營造-梅龍路,RT202500007408,1.0,16.0,1,0,桃園市龍潭區梅龍路515巷進去大約200公尺有帆布,5A-平鎮倉,1x,N_0445,2,台66-平鎮,TH66,2.997715453491086
24.87512,121.19058,76014 首善營造-梅龍路,RT202500009229,1.0,8.0,1,0,桃園市龍潭區梅龍路515巷進去大約200公尺有帆布-附定位圖,5A-平鎮倉,1x,N_0446,1,台66-平鎮,TH66,2.9529980709104895
24.87524,121.26518,77459 三星-國防大學,RT20250000012512,1.0,16.0,1,0,桃園市大溪區石園路327號旁工地-原地址大溪區石園路75號-國防大學,5A-平鎮倉,1x,N_0447,2,國3-大溪,N3,2.805227172619536
24.87533,121.03698,77926 建越科技工程-接#72676暐順,RT20250000011933,1.0,32.0,1,0,新竹縣湖口鄉光復北路11號,5A-平鎮倉,1x,N_0448,4,國1-湖口,N1,1.535372366984258
24.87544,121.23356,77526 寬和營造-奉慈段,RT20250000010271,1.0,8.0,1,0,桃園市龍潭區中興路240巷7弄14號,5A-平鎮倉,1x,N_0449,1,台66-平鎮,TH66,4.616141827456531
24.87583,121.19073,76014 首善營造-梅龍路,RT20250000013585,1.0,8.0,1,0,桃園市龍潭區梅龍路515巷進去大約200公尺有帆布-追加,5A-平鎮倉,1x,N_0450,1,台66-平鎮,TH66,2.873424907283815
24.87587,121.04573,76992 宏平工程-湖口營區,RT202500007690,1.0,16.0,1,0,新竹縣湖口鄉湖口營區忠誠門-附座標,5A-平鎮倉,1x,N_0451,2,國1-湖口,N1,0.6593979267476215
24.87647,121.31004,71680 菁宣營造工程有限公司,RT202500009949,1.0,8.0,1,0,桃園市大溪區金山路215號,5A-平鎮倉,1x,N_0452,1,國3-大溪,N3,2.2586863577081915
24.87658,121.1892,78064 日鼎營造-龍潭區,RT20250000012734,1.0,8.0,1,0,桃園市龍潭區梅龍路583號,5A-平鎮倉,1x,N_0453,1,台66-平鎮,TH66,2.8627164694394223
24.87695,121.03376,73117 順鼎營造-新竹J050,RT202400006017,1.0,24.0,1,0,新竹縣湖口鄉軍功路1號-584旅湖南營區,5A-平鎮倉,1x,N_0454,3,國1-湖口,N1,1.8341556837134543
24.87796,121.2507,75568 泰貿豐-員林路三段,RT20250000012307,1.0,8.0,1,0,桃園市大溪區(龍潭區)員林路三段380巷口,5A-平鎮倉,1x,N_0455,1,國3-大溪,N3,4.368173115114709
24.87936,121.29205,72934 壬申-大溪圖書館,RT202400005438,1.0,16.0,1,0,桃園市大溪區復興路119號,5A-平鎮倉,1x,N_0456,2,國3-大溪,N3,0.23838138371076395
24.87978,120.98155,75401 實大建設-集合住宅新建工程,RT2025000515,1.0,8.0,1,0,"新竹縣新豐鄉上坑村坑子口162號-24°52'47.2""N 120°58'53.1""E",5A-平鎮倉,1x,N_0457,1,台61-新豐,TH61,0.9382678396381395
24.88048,121.24901,75941 睦陞建設-龍潭,RT20250000013707,1.0,8.0,1,0,桃園市龍潭區中興路九龍段80號,5A-平鎮倉,1x,N_0458,1,國3-大溪,N3,4.550201948321408
24.88183,121.03751,69531 中鹿營造-工廠棟,RT20250000012283,1.0,40.0,1,0,新竹縣湖口鄉八德路一段&中山路一段交叉口,5A-平鎮倉,1x,N_0459,5,國1-湖口,N1,1.4011920029032343
24.8825,121.29199,78020 旭發建設-和二路,RT20250000012634,1.0,8.0,1,0,桃園市大溪區和二路29巷14號旁,5A-平鎮倉,1x,N_0460,1,國3-大溪,N3,0.354681042768985
24.88253,121.07253,77980 東泰營造-湖口鄉農會,RT20250000012313,1.0,32.0,1,0,新竹縣湖口鄉八德路二段550號-湖口鄉農會,5A-平鎮倉,1x,N_0461,4,國1-湖口,N1,2.5165484652201364
24.88327,121.21281,77106 盛北營造-新鳥樹林,RT202500008348,1.0,8.0,1,0,桃園市龍潭區中豐路504巷9號旁,5A-平鎮倉,1x,N_0462,1,台66-平鎮,TH66,2.338886159906068
